Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,ID,What is your age in years?,"What sex were you assigned at birth, such as on an original birth certificate?",What is your gender?,"Please indicate your ethnicity (i.e. peoples’ ethnicity describes their feeling of belonging and attachment to a distinct group of a larger population that shares their ancestry, colour, language or religion)?",,What is your nationality?,,What is your religious affiliation?,,"As a Christian, which of these groups do you identify with? Select all that apply.",,,,,,,,,,Use the slider to indicate how important religion is in your life from 0 (not important at all) to 100 (extremely important).,How often do you think about religious issues?,To what extent do you believe that God or something divine exists?,How often do you take part in religious services?,How often do you pray?,How often do you experience situations in which you have the feeling that God or something divine intervenes in your life?,"The following items describe a variety of concepts. Please rate how disgusting you find the concepts described in the items, where 0 means that you do not find the concept disgusting at all and 6 means that you find the concept extremely disgusting.",,,,,,,,,,,,,,,,,,,,,With how many different partners have you had sex within the past 12 months?,With how many different partners have you had sexual intercourse on one and only one occasion?,With how many different partners have you had sexual intercourse without having an interest in a long-term committed relationship with this person?,Sex without love is OK.,I can imagine myself being comfortable and enjoying “casual” sex with different partners.,"I do not want to have sex with a person until I am sure that we will have a long-term, serious relationship.",How often do you have fantasies about having sex with someone with whom you do not have a committed romantic relationship?,How often do you experience sexual arousal when you are in contact with someone with whom you do not have a committed romantic relationship?,"In everyday life, how often do you have spontaneous fantasies about having sex with someone you have just met?",Below are items that relate to the cultures of different parts of the world. Work quickly and record your first reaction to each item. There are no right or wrong answers. Please indicate the degree to which you agree or disagree with each item using the following five-point scale: Strongly Disagree = 1; Disagree = 2; Neutral = 3; Agree = 4; Strongly Agree = 5,,,,,,,"The following questions concern values that people may or may not hold. Please click bubbles to indicate the degree to which you disagree or agree with each statement, where higher numbers mean you agree with the statement more and lower numbers mean you disagree with the statement more.",,,,,,,,,,,
1.10016E+11,270409977,6/20/24 16:23,6/20/24 16:27,177.248.45.200,,,,,3322760609,23,Female,Female,Latino/Hispanic,,Mexico,,Other (please specify),Catholic,,,,,,,,,,,25,Often,Very much so,A few times a year,A few times a year,Often,3,4,"6, Extremely disgusting","6, Extremely disgusting",2,3,4,2,2,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",4,2,4,5,"6, Extremely disgusting",4,4,2,"0, Not disgusting at all",0,0,0,7,2,7,4 – about once a month,1 – never,1 – never,4,1,2,1,5,5,5,3,4,3,2,4,3,"0, Strongly disagree","6, Strongly agree",4,3,5,4
1.10016E+11,270409977,6/20/24 16:20,6/20/24 16:27,222.9.23.70,,,,,2162846986,25,Male,Male,South East Asian,,Other (please specify),Vietnamese,None,,,,,,,,,,,,0,Rarely,Not at all,Never,Never,Never,4,4,5,4,3,3,4,3,3,4,3,4,5,3,4,5,4,5,5,3,3,0,0,0,3,3,6,2 – very seldom,2 – very seldom,1 – never,3,2,2,2,4,4,3,3,4,3,3,3,4,5,4,3,3,3,3
1.10016E+11,270409977,6/20/24 16:20,6/20/24 16:27,173.174.225.3,,,,,92984952,30,Female,Female ,Latino/Hispanic,,United States,,None,,,,,,,,,,,,0,Often,Quite a bit,Never,Less often,Often,3,3,5,3,2,3,3,2,3,3,4,4,4,4,4,4,5,2,3,"0, Not disgusting at all",5,3,1,2,5,"1, Strongly Disagree",5,1 – never,2 – very seldom,1 – never,4,2,3,2,3,3,3,"6, Strongly agree",2,2,"6, Strongly agree",4,2,5,4,"6, Strongly agree",2,3,2
1.10016E+11,270409977,6/20/24 16:16,6/20/24 16:27,189.159.45.78,,,,,2528789756,33,Female,female,Latino/Hispanic,,Mexico,,Christian,,Catholic,,,,,,,,,,9,Occasionally,Moderately,Never,Less often,Occasionally,5,3,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",2,5,4,3,"6, Extremely disgusting",3,4,5,"0, Not disgusting at all",4,"6, Extremely disgusting",2,2,"6, Extremely disgusting",2,5,0,1,3,"9, Strongly agree",6,2,5 – about once every two weeks,5 – about once every two weeks,2 – very seldom,3,2,2,2,4,3,4,4,2,3,4,5,3,5,4,4,1,2,4
1.10016E+11,270409977,6/20/24 16:18,6/20/24 16:26,41.198.135.245,,,,,5310841075,30,Female,Female ,African,,Other (please specify),South African,Christian,,Catholic,,,,,,,,,,50,Occasionally,Quite a bit,Less often,Less often,Rarely,4,4,"6, Extremely disgusting",4,"0, Not disgusting at all","6, Extremely disgusting",3,"0, Not disgusting at all",4,4,"6, Extremely disgusting","6, Extremely disgusting",4,"0, Not disgusting at all","6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting",4,"6, Extremely disgusting",5,1,1,1,"1, Strongly Disagree","1, Strongly Disagree",5,2 – very seldom,2 – very seldom,2 – very seldom,3,3,2,1,5,5,1,3,4,3,"0, Strongly disagree",5,"6, Strongly agree","6, Strongly agree","6, Strongly agree",4,4,"6, Strongly agree",4
1.10016E+11,270409977,6/20/24 16:20,6/20/24 16:26,82.132.232.56,,,,,2341107918,38,Female,Female,White/Caucasian,,United Kingdom,,None,,,,,,,,,,,,0,Rarely,Not at all,Never,Never,Never,"6, Extremely disgusting",5,"6, Extremely disgusting","6, Extremely disgusting",3,3,"6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting",2,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",3,"6, Extremely disgusting",5,2,4,7–9,7,8,"1, Strongly Disagree",8 – nearly every day,2 – very seldom,2 – very seldom,3,1,1,1,5,4,1,"6, Strongly agree",4,3,5,4,3,5,3,5,2,3,2
1.10016E+11,270409977,6/20/24 16:16,6/20/24 16:26,197.185.100.222,,,,,9637943886,51,Female,Female ,African,,Other (please specify),South Africa ,Christian,,Catholic,,,,,,,,,,93,Often,Very much so,Once a week,More than once a week,Very often,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",2,3,"6, Extremely disgusting",3,3,"6, Extremely disgusting",2,3,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",1,1,2,5,2,"1, Strongly Disagree",1 – never,1 – never,1 – never,3,1,1,4,5,5,5,2,"6, Strongly agree","0, Strongly disagree","0, Strongly disagree","0, Strongly disagree","0, Strongly disagree","0, Strongly disagree","6, Strongly agree","0, Strongly disagree","6, Strongly agree","6, Strongly agree","6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:20,6/20/24 16:26,46.208.47.147,,,,,8529731834,33,Male,Male,White/Caucasian,,United Kingdom,,None,,,,,,,,,,,,20,Rarely,Not very much,Less often,Never,Occasionally,4,4,5,5,2,2,4,4,3,5,2,3,5,4,2,4,5,3,4,3,3,1,1,1,3,2,8,2 – very seldom,2 – very seldom,2 – very seldom,2,2,3,3,4,4,4,4,4,4,4,4,5,2,3,3,4,4,4
1.10016E+11,270409977,6/20/24 16:13,6/20/24 16:26,90.193.8.165,,,,,8877358991,22,Male,Male,White/Caucasian,,United Kingdom,,Christian,,,,,,,,,,,I don’t know,50,Rarely,Moderately,Less often,A few times a year,Rarely,3,5,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all","0, Not disgusting at all",5,3,3,5,2,5,"6, Extremely disgusting",2,4,5,5,4,"6, Extremely disgusting",4,2,1,1,3,7,5,"1, Strongly Disagree",4 – about once a month,1 – never,2 – very seldom,3,1,2,2,5,5,2,4,3,4,4,4,4,5,4,3,3,4,3
1.10016E+11,270409977,6/20/24 16:16,6/20/24 16:26,109.51.247.136,,,,,2321774880,23,Male,male,White/Caucasian,,Other (please specify),portuguese,None,,,,,,,,,,,,10,Rarely,Not very much,Never,Never,Never,2,5,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",5,"0, Not disgusting at all","0, Not disgusting at all",3,"6, Extremely disgusting",2,5,3,"0, Not disgusting at all",5,3,5,3,2,"0, Not disgusting at all",3,1,1,0,"9, Strongly agree",6,2,2 – very seldom,8 – nearly every day,1 – never,3,1,1,1,5,5,3,2,5,5,1,1,5,4,5,4,5,5,5
1.10016E+11,270409977,6/20/24 16:21,6/20/24 16:26,222.153.82.0,,,,,928256371,24,Male,Male,White/Caucasian,,Other (please specify),New Zealand,None,,,,,,,,,,,,0,Rarely,Not very much,Never,Never,Never,4,3,5,5,"0, Not disgusting at all",5,4,"0, Not disgusting at all",3,5,2,"6, Extremely disgusting",5,"0, Not disgusting at all",5,5,4,3,4,2,4,1,0,0,8,6,2,3 – about once every two or three months,3 – about once every two or three months,2 – very seldom,1,1,2,1,4,2,2,4,1,2,4,5,3,4,4,4,4,3,2
1.10016E+11,270409977,6/20/24 16:12,6/20/24 16:25,46.6.34.107,,,,,2830818160,27,Male,Men,African,,Other (please specify),Algeria,None,,,,,,,,,,,,0,Very often,Not at all,Never,Never,Never,2,2,5,5,4,3,3,3,5,5,3,3,3,2,5,2,4,2,5,2,2,4,4,4,7,6,"1, Strongly Disagree",3 – about once every two or three months,3 – about once every two or three months,2 – very seldom,2,1,2,2,4,4,4,4,2,4,5,5,3,3,2,5,2,3,2
1.10016E+11,270409977,6/20/24 16:16,6/20/24 16:25,105.4.2.192,,,,,8671315493,24,Female,female,Black/African American,,United States,,Christian,,Catholic,,,,,,,,,,70,Rarely,Very much so,A few times a year,More than once a week,Occasionally,"0, Not disgusting at all","0, Not disgusting at all",5,3,"0, Not disgusting at all",2,"0, Not disgusting at all","0, Not disgusting at all",2,"0, Not disgusting at all","6, Extremely disgusting",3,"0, Not disgusting at all","0, Not disgusting at all",3,"0, Not disgusting at all","6, Extremely disgusting",4,"0, Not disgusting at all","0, Not disgusting at all","6, Extremely disgusting",1,0,0,"9, Strongly agree",3,3,2 – very seldom,3 – about once every two or three months,3 – about once every two or three months,4,1,1,1,5,5,3,2,3,3,3,4,3,4,3,4,4,4,3
1.10016E+11,270409977,6/20/24 16:18,6/20/24 16:25,5.249.62.128,,,,,6333708189,23,Male,Male,White/Caucasian,,United States,,None,,,,,,,,,,,,0,Rarely,Not at all,Never,Never,Never,3,4,5,3,2,3,4,2,2,"6, Extremely disgusting",4,5,3,3,5,4,5,"6, Extremely disgusting",4,5,4,0,0,0,6,5,5,2 – very seldom,2 – very seldom,4 – about once a month,3,1,1,2,5,4,2,3,4,2,3,2,4,5,3,5,4,3,3
1.10016E+11,270409977,6/20/24 16:17,6/20/24 16:25,187.222.20.23,,,,,2.66E+09,26,Female,Female,Latino/Hispanic,,Mexico,,Christian,,Catholic,,,,,,,,,,73,Occasionally,Very much so,One time a month,More than once a week,Often,3,"6, Extremely disgusting",4,"6, Extremely disgusting",2,4,2,5,4,4,4,3,3,5,5,4,"6, Extremely disgusting",5,4,5,4,1,1,1,3,3,5,1 – never,1 – never,2 – very seldom,4,2,2,2,4,5,5,4,4,3,3,3,4,4,4,4,4,"6, Strongly agree",4
1.10016E+11,270409977,6/20/24 16:21,6/20/24 16:25,192.176.116.232,,,,,6350766988,32,Female,Nonbinary,White/Caucasian,,Other (please specify),Sweden,None,,,,,,,,,,,,0,Rarely,Quite a bit,Never,Never,Rarely,2,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",4,"0, Not disgusting at all",3,3,5,4,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",0,0,0,6,"1, Strongly Disagree","9, Strongly agree",2 – very seldom,1 – never,1 – never,2,3,3,3,3,4,3,3,4,5,3,3,4,4,4,3,3,3,5
1.10016E+11,270409977,6/20/24 16:18,6/20/24 16:24,83.248.12.93,,,,,3915626519,23,Female,Female,White/Caucasian,,Other (please specify),Turkey,None,,,,,,,,,,,,15,Occasionally,Moderately,Never,Never,Occasionally,3,2,5,5,"0, Not disgusting at all",4,2,"0, Not disgusting at all",4,"6, Extremely disgusting",4,5,4,2,5,2,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",4,1,0,0,8,3,6,6 – about once a week,2 – very seldom,1 – never,4,1,1,1,5,5,3,5,3,3,5,5,3,5,5,4,1,3,3
1.10016E+11,270409977,6/20/24 16:17,6/20/24 16:24,178.37.80.254,,,,,5692715112,24,Female,Female,White/Caucasian,,Other (please specify),Poland,None,,,,,,,,,,,,0,Never,Moderately,Never,Never,Never,2,3,3,4,"0, Not disgusting at all","0, Not disgusting at all",2,"0, Not disgusting at all",2,5,2,3,5,2,3,5,4,3,4,"0, Not disgusting at all",2,1,2,2,6,"1, Strongly Disagree",3,2 – very seldom,1 – never,1 – never,3,2,3,2,5,5,3,3,4,"6, Strongly agree",2,4,"6, Strongly agree",4,4,2,3,4,"6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:18,6/20/24 16:23,217.45.68.185,,,,,679748748,30,Female,Female,African,,United Kingdom,,Muslim,,,,,,,,,,,,100,Occasionally,Very much so,A few times a year,More than once a week,Very often,"6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",2,"6, Extremely disgusting",4,4,"6, Extremely disgusting","0, Not disgusting at all",3,"6, Extremely disgusting","6, Extremely disgusting",4,5,"6, Extremely disgusting",4,5,"6, Extremely disgusting",3,1,1,0,5,"1, Strongly Disagree","9, Strongly agree",3 – about once every two or three months,1 – never,2 – very seldom,2,2,3,3,4,5,3,3,3,4,2,4,5,4,4,4,3,3,3
1.10016E+11,270409977,6/20/24 16:17,6/20/24 16:22,189.140.7.189,,,,,602168718,24,Male,Male ,Latino/Hispanic,,Mexico,,None,,,,,,,,,,,,1,Rarely,Moderately,Less often,Never,Rarely,2,4,"6, Extremely disgusting",5,"0, Not disgusting at all",5,"0, Not disgusting at all",2,4,4,"6, Extremely disgusting","6, Extremely disgusting",2,2,"6, Extremely disgusting",5,"6, Extremely disgusting",4,2,2,4,2,0,1,8,5,3,6 – about once a week,7 – several times per week,3 – about once every two or three months,4,2,1,1,5,4,2,"6, Strongly agree",2,5,4,"6, Strongly agree","6, Strongly agree","6, Strongly agree",5,"6, Strongly agree","0, Strongly disagree",3,5
1.10016E+11,270409977,6/20/24 16:12,6/20/24 16:22,187.168.35.82,,,,,6019588091,25,Male,male,Latino/Hispanic,,Mexico,,None,,,,,,,,,,,,20,Rarely,Quite a bit,A few times a year,Never,Occasionally,3,2,5,5,"0, Not disgusting at all",2,4,3,4,3,3,"6, Extremely disgusting",4,4,5,5,2,4,2,3,"6, Extremely disgusting",2,2,1,8,7,2,6 – about once a week,4 – about once a month,2 – very seldom,3,2,2,1,5,5,1,2,4,3,"0, Strongly disagree","0, Strongly disagree",4,3,4,3,2,5,4
1.10016E+11,270409977,6/20/24 16:18,6/20/24 16:22,41.114.204.135,,,,,1918129842,20,Male,Male ,African,,Other (please specify),South Africa ,Christian,,,,,,,Methodist,,,,,100,Very often,Very much so,Once a week,More than once a week,Often,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",3,5,3,4,"6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting",3,3,"6, Extremely disgusting","6, Extremely disgusting",1,2,1,"1, Strongly Disagree","1, Strongly Disagree","9, Strongly agree",1 – never,1 – never,2 – very seldom,5,1,1,4,5,5,5,"6, Strongly agree","6, Strongly agree","6, Strongly agree",2,4,"6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree","6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:16,6/20/24 16:22,193.137.159.52,,,,,302229250,26,Male,Male,White/Caucasian,,Other (please specify),Portugal,None,,,,,,,,,,,,0,Often,Not at all,Never,Never,Occasionally,"0, Not disgusting at all","0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",3,"0, Not disgusting at all","0, Not disgusting at all",4,4,"0, Not disgusting at all",4,"6, Extremely disgusting","0, Not disgusting at all",5,5,"6, Extremely disgusting",4,4,"0, Not disgusting at all",3,1,0,1,"9, Strongly agree","9, Strongly agree","1, Strongly Disagree",9 – at least once a day,6 – about once a week,9 – at least once a day,2,1,1,1,5,5,3,4,4,1,"0, Strongly disagree",4,"6, Strongly agree","6, Strongly agree",4,5,1,4,1
1.10016E+11,270409977,6/20/24 16:16,6/20/24 16:22,189.174.29.182,,,,,1832362981,36,Male,male,White/Caucasian,,Spain,,Christian,,,Protestant,,,,,,,,,100,Very often,Very much so,Never,More than once a week,Occasionally,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",3,"6, Extremely disgusting","6, Extremely disgusting",4,"6, Extremely disgusting",3,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",3,"6, Extremely disgusting","6, Extremely disgusting",3,1,0,0,"1, Strongly Disagree","1, Strongly Disagree","9, Strongly agree",1 – never,1 – never,1 – never,3,5,5,1,1,1,1,3,3,4,3,3,4,3,4,2,4,4,4
1.10016E+11,270409977,6/20/24 16:17,6/20/24 16:22,99.229.9.16,,,,,1209563662,27,Female,female,East Asian,,Canada,,None,,,,,,,,,,,,0,Rarely,Not very much,Never,Never,Never,3,3,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",3,2,"0, Not disgusting at all",3,"6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",4,5,"6, Extremely disgusting",5,3,3,"6, Extremely disgusting",1,0,1,"9, Strongly agree",3,5,2 – very seldom,3 – about once every two or three months,2 – very seldom,3,1,1,1,5,5,1,5,1,3,4,4,4,4,4,5,2,4,3
1.10016E+11,270409977,6/20/24 16:12,6/20/24 16:22,85.138.62.3,,,,,4492772481,57,Female,Female,White/Caucasian,,Other (please specify),Portugal,None,,,,,,,,,,,,0,Rarely,Not very much,Never,Never,Rarely,"6, Extremely disgusting",3,"6, Extremely disgusting","6, Extremely disgusting",3,3,"6, Extremely disgusting",3,3,"6, Extremely disgusting",5,5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",3,4,0,1,2,"1, Strongly Disagree","1, Strongly Disagree",5,2 – very seldom,1 – never,1 – never,3,1,1,1,5,5,3,5,3,3,3,5,3,3,"6, Strongly agree",5,3,3,3
1.10016E+11,270409977,6/20/24 16:15,6/20/24 16:21,188.37.89.61,,,,,7149549476,25,Female,Female,White/Caucasian,,Other (please specify),Portugal,None,,,,,,,,,,,,5,Rarely,Not very much,Never,Never,Rarely,5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all","0, Not disgusting at all","0, Not disgusting at all","0, Not disgusting at all",2,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",4,2,2,4,"6, Extremely disgusting","6, Extremely disgusting",4,2,3,1,0,0,6,6,4,2 – very seldom,2 – very seldom,1 – never,3,1,1,1,4,4,3,3,2,5,2,2,"6, Strongly agree",4,3,3,3,4,"6, Strongly agree"
1.10016E+11,270409977,6/20/24 16:15,6/20/24 16:21,179.8.85.168,,,,,7362253142,27,Male,Male,Latino/Hispanic,,Other (please specify),Chile,Christian,,,,,,,,,,,None,30,Occasionally,Quite a bit,Never,Less often,Occasionally,2,5,"6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",3,4,2,5,3,5,"6, Extremely disgusting",3,"0, Not disgusting at all","6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting",2,2,"0, Not disgusting at all",3,1,1,1,3,7,7,2 – very seldom,1 – never,1 – never,3,2,4,3,4,4,4,5,4,"6, Strongly agree",3,3,5,5,"6, Strongly agree",3,4,5,5
1.10016E+11,270409977,6/20/24 16:18,6/20/24 16:21,51.155.244.17,,,,,4079301122,20,Male,Male,East Asian,,United Kingdom,,None,,,,,,,,,,,,0,Never,Not at all,Never,Never,Never,5,5,"6, Extremely disgusting",5,2,4,4,"0, Not disgusting at all",4,5,3,4,2,"0, Not disgusting at all",4,4,5,4,3,"6, Extremely disgusting",4,1,1,0,"9, Strongly agree",6,5,7 – several times per week,1 – never,2 – very seldom,4,3,3,4,3,4,4,1,5,3,4,4,5,5,5,5,5,5,5
1.10016E+11,270409977,6/20/24 16:15,6/20/24 16:21,177.226.19.69,,,,,9464842003,33,Female,female,Latino/Hispanic,,Mexico,,Christian,,Catholic,,,,,,,,,,94,Often,Very much so,One time a month,More than once a week,Occasionally,4,5,5,"6, Extremely disgusting","0, Not disgusting at all",2,2,"0, Not disgusting at all",3,"6, Extremely disgusting",4,2,5,4,2,3,"6, Extremely disgusting",4,4,3,2,1,1,1,7,5,4,2 – very seldom,2 – very seldom,1 – never,3,1,1,1,5,5,3,1,5,4,1,"0, Strongly disagree",5,5,"6, Strongly agree",4,1,3,2
1.10016E+11,270409977,6/20/24 16:16,6/20/24 16:21,188.146.125.123,,,,,7375668434,41,Male,male,White/Caucasian,,Other (please specify),Poland,Other (please specify),deism,,,,,,,,,,,20,Occasionally,Quite a bit,A few times a year,Less often,Rarely,4,2,4,5,"0, Not disgusting at all",4,3,2,3,5,4,3,4,2,4,3,4,3,4,"0, Not disgusting at all",2,2,2,1,4,2,2,5 – about once every two weeks,2 – very seldom,2 – very seldom,3,3,3,3,3,3,3,4,3,4,3,2,3,3,3,3,2,3,3
1.10016E+11,270409977,6/20/24 16:14,6/20/24 16:21,83.82.6.62,,,,,8778351028,21,Male,Male,Mixed,,France,,Muslim,,,,,,,,,,,,20,Rarely,Moderately,A few times a year,One time a month,Rarely,4,4,"6, Extremely disgusting","6, Extremely disgusting",3,4,5,2,3,5,3,4,3,2,4,5,3,"6, Extremely disgusting",5,5,5,3,1,1,4,7,3,6 – about once a week,7 – several times per week,6 – about once a week,4,2,2,2,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4
1.10016E+11,270409977,6/20/24 16:14,6/20/24 16:21,60.102.225.138,,,,,4650073909,24,Female,Female,Mixed,,Other (please specify),Japanese,Other (please specify),Roman Catholic,,,,,,,,,,,30,Rarely,Moderately,Less often,More than once a week,Occasionally,"6, Extremely disgusting",4,3,"6, Extremely disgusting",2,4,"6, Extremely disgusting",2,3,4,5,5,5,3,5,5,"6, Extremely disgusting",4,"6, Extremely disgusting",4,5,1,1,0,7,5,4,2 – very seldom,2 – very seldom,1 – never,3,1,1,2,5,5,2,2,5,4,2,4,5,4,5,2,4,5,5
1.10016E+11,270409977,6/20/24 16:15,6/20/24 16:20,217.213.93.177,,,,,6824515738,49,Female,female,White/Caucasian,,Other (please specify),swedish,None,,,,,,,,,,,,2,Rarely,Not very much,Less often,Less often,Rarely,2,5,4,"6, Extremely disgusting","0, Not disgusting at all","0, Not disgusting at all",3,"0, Not disgusting at all","0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all",3,"6, Extremely disgusting","0, Not disgusting at all","6, Extremely disgusting","6, Extremely disgusting","0, Not disgusting at all","0, Not disgusting at all",1,4,4,7,"1, Strongly Disagree","1, Strongly Disagree",2 – very seldom,2 – very seldom,2 – very seldom,3,1,1,1,3,4,2,"6, Strongly agree","0, Strongly disagree",3,"6, Strongly agree","6, Strongly agree",1,5,"0, Strongly disagree","6, Strongly agree","0, Strongly disagree","0, Strongly disagree",3
1.10016E+11,270409977,6/20/24 16:15,6/20/24 16:20,190.46.34.57,,,,,1512829733,47,Male,Male,Latino/Hispanic,,Other (please specify),Chile,None,,,,,,,,,,,,0,Never,Not at all,Never,Never,Never,2,3,5,5,"0, Not disgusting at all","0, Not disgusting at all",5,"0, Not disgusting at all",2,2,3,2,3,3,4,"0, Not disgusting at all","0, Not disgusting at all",2,3,2,4,1,1,3,"9, Strongly agree","9, Strongly agree","1, Strongly Disagree",7 – several times per week,5 – about once every two weeks,8 – nearly every day,1,1,1,1,4,5,1,2,3,2,1,3,4,1,2,1,3,2,1
1.10016E+11,270409977,6/20/24 16:13,6/20/24 16:18,86.26.201.96,,,,,8841775492,22,Female,Female,East Asian,,United Kingdom,,Muslim,,,,,,,,,,,,100,Very often,Very much so,Once a week,More than once a week,Very often,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",3,4,"6, Extremely disgusting","6, Extremely disgusting",5,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",4,"6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting","6, Extremely disgusting",1,0,0,"1, Strongly Disagree","1, Strongly Disagree","9, Strongly agree",1 – never,1 – never,1 – never,2,4,3,3,3,3,3,"6, Strongly agree",3,"0, Strongly disagree","6, Strongly agree","6, Strongly agree",3,1,1,"6, Strongly agree","0, Strongly disagree","0, Strongly disagree",1
